date,1. open,2. high,3. low,4. close,5. volume
2025-03-10 19:45:00,70.0,70.0,69.99,69.99,25.0
2025-03-10 19:30:00,69.99,69.99,69.99,69.99,5.0
2025-03-10 19:15:00,70.0,70.0,70.0,70.0,5.0
2025-03-10 19:00:00,69.61,69.61,69.61,69.61,271481.0
2025-03-10 18:30:00,69.61,69.99,69.61,69.99,271486.0
2025-03-10 18:00:00,69.99,70.0,69.99,70.0,5.0
2025-03-10 17:45:00,69.99,70.0,69.99,70.0,20.0
2025-03-10 17:15:00,69.62,69.62,69.62,69.62,2.0
2025-03-10 17:00:00,69.61,69.61,69.61,69.61,5.0
2025-03-10 16:45:00,68.39,68.39,68.39,68.39,1.0
2025-03-10 16:30:00,69.61,69.61,69.61,69.61,19373.0
2025-03-10 16:15:00,69.61,69.61,69.61,69.61,230.0
2025-03-10 16:00:00,69.62,69.62,69.61,69.61,892569.0
2025-03-10 15:45:00,69.755,70.01,69.61,69.62,214810.0
2025-03-10 15:30:00,69.8,69.87,69.63,69.755,65524.0
2025-03-10 15:15:00,69.59,69.94,69.57,69.81,73367.0
2025-03-10 15:00:00,69.665,69.71,69.395,69.58,48928.0
2025-03-10 14:45:00,69.82,69.855,69.57,69.65,41747.0
2025-03-10 14:30:00,69.915,69.98,69.74,69.805,45561.0
2025-03-10 14:15:00,70.095,70.121,69.85,69.91,28519.0
2025-03-10 14:00:00,70.37,70.41,70.07,70.095,28354.0
2025-03-10 13:45:00,70.395,70.43,70.27,70.36,25989.0
2025-03-10 13:30:00,70.46,70.48,70.31,70.41,28297.0
2025-03-10 13:15:00,70.47,70.6,70.44,70.46,27894.0
2025-03-10 13:00:00,70.5118,70.55,70.34,70.46,35284.0
2025-03-10 12:45:00,70.54,70.56,70.48,70.52,24374.0
2025-03-10 12:30:00,70.32,70.605,70.31,70.51,41883.0
2025-03-10 12:15:00,70.46,70.46,70.255,70.28,32505.0
2025-03-10 12:00:00,70.27,70.48,70.27,70.4772,22658.0
2025-03-10 11:45:00,70.195,70.32,70.16,70.26,24532.0
2025-03-10 11:30:00,70.79,70.79,70.12,70.185,34111.0
2025-03-10 11:15:00,70.84,70.91,70.67,70.81,31881.0
2025-03-10 11:00:00,70.88,70.95,70.66,70.85,29181.0
2025-03-10 10:45:00,70.59,70.87,70.49,70.87,27872.0
2025-03-10 10:30:00,70.49,70.685,70.35,70.61,44027.0
2025-03-10 10:15:00,70.22,70.51,70.18,70.48,40208.0
2025-03-10 10:00:00,70.345,70.37,70.02,70.165,24595.0
2025-03-10 09:45:00,70.17,70.505,69.92,70.375,33739.0
2025-03-10 09:30:00,69.39,70.35,69.035,70.24,42427.0
2025-03-10 07:00:00,69.18,69.28,69.07,69.07,19.0
2025-03-10 04:00:00,67.51,69.47,67.51,69.28,15.0
2025-03-07 19:45:00,69.41,69.42,69.41,69.41,261.0
2025-03-07 19:00:00,69.41,69.41,69.41,69.41,189782.0
2025-03-07 18:30:00,69.41,69.41,69.41,69.41,189782.0
2025-03-07 17:15:00,69.41,69.41,69.41,69.41,109.0
2025-03-07 16:15:00,69.41,69.41,69.41,69.41,742.0
2025-03-07 16:00:00,69.41,69.42,68.37,69.41,599117.0
2025-03-07 15:45:00,69.31,69.63,69.28,69.41,158952.0
2025-03-07 15:30:00,69.59,69.64,69.22,69.34,55063.0
2025-03-07 15:15:00,69.55,69.65,69.45,69.57,43605.0
2025-03-07 15:00:00,69.516,69.68,69.48,69.565,31530.0
2025-03-07 14:45:00,69.76,69.77,69.52,69.52,24739.0
2025-03-07 14:30:00,69.575,69.81,69.575,69.74,31294.0
2025-03-07 14:15:00,69.54,69.69,69.5,69.57,28330.0
2025-03-07 14:00:00,69.84,69.94,69.435,69.55,50629.0
2025-03-07 13:45:00,69.82,69.86,69.71,69.82,20057.0
2025-03-07 13:30:00,69.67,69.86,69.6,69.795,27432.0
2025-03-07 13:15:00,69.8,69.88,69.61,69.645,23985.0
2025-03-07 13:00:00,69.694,69.97,69.65,69.74,26202.0
2025-03-07 12:45:00,69.8,69.98,69.72,69.72,87627.0
2025-03-07 12:30:00,69.47,69.84,69.46,69.72,62668.0
2025-03-07 12:15:00,69.41,69.54,69.23,69.54,68674.0
2025-03-07 12:00:00,69.25,69.39,69.08,69.39,30170.0
2025-03-07 11:45:00,69.115,69.3,69.11,69.255,24512.0
2025-03-07 11:30:00,68.935,69.16,68.9,69.115,27907.0
2025-03-07 11:15:00,68.945,69.05,68.835,68.9,43121.0
2025-03-07 11:00:00,68.95,69.2,68.81,68.955,42901.0
2025-03-07 10:45:00,68.6,69.15,68.6,68.915,50510.0
2025-03-07 10:30:00,68.88,68.9,68.53,68.72,36398.0
2025-03-07 10:15:00,68.59,68.99,68.45,68.95,49608.0
2025-03-07 10:00:00,68.745,69.04,68.58,68.635,42994.0
2025-03-07 09:45:00,68.695,69.11,68.62,68.72,26287.0
2025-03-07 09:30:00,68.02,68.83,68.02,68.674,43343.0
2025-03-07 08:45:00,68.4,68.4,68.4,68.4,263.0
2025-03-07 08:30:00,68.24,68.51,68.24,68.51,340.0
2025-03-07 08:15:00,67.99,68.14,67.99,68.14,30.0
2025-03-07 08:00:00,68.23,68.23,68.23,68.23,1.0
2025-03-07 07:00:00,68.29,68.3,68.23,68.24,37.0
2025-03-07 04:30:00,68.45,68.45,68.45,68.45,1.0
2025-03-07 04:15:00,68.3,68.5,68.3,68.5,6.0
2025-03-07 04:00:00,68.3,68.3,68.3,68.3,3.0
2025-03-06 19:00:00,68.23,68.29,68.23,68.29,282241.0
2025-03-06 18:30:00,68.23,68.23,68.23,68.23,282239.0
2025-03-06 17:45:00,66.5166,66.5166,66.5166,66.5166,250.0
2025-03-06 16:30:00,68.23,68.23,68.23,68.23,237.0
2025-03-06 16:15:00,68.23,68.23,68.23,68.23,779.0
2025-03-06 16:00:00,68.23,68.23,68.22,68.23,866974.0
2025-03-06 15:45:00,68.105,68.39,68.105,68.23,262509.0
2025-03-06 15:30:00,68.2,68.36,68.03,68.09,79819.0
2025-03-06 15:15:00,68.03,68.18,67.96,68.18,49504.0
2025-03-06 15:00:00,67.74,68.035,67.7,68.01,49820.0
2025-03-06 14:45:00,68.025,68.37,67.71,67.74,51913.0
2025-03-06 14:30:00,67.88,68.07,67.7875,68.025,70583.0
2025-03-06 14:15:00,67.8,68.0,67.8,67.875,73753.0
2025-03-06 14:00:00,67.55,67.81,67.54,67.8,70830.0
2025-03-06 13:45:00,67.32,67.5259,67.32,67.5259,44780.0
2025-03-06 13:30:00,67.31,67.33,67.19,67.3,49185.0
2025-03-06 13:15:00,67.16,67.365,67.16,67.31,35027.0
2025-03-06 13:00:00,67.0,67.19,66.99,67.15,41561.0
2025-03-06 12:45:00,66.88,67.04,66.815,67.02,30221.0
2025-03-06 12:30:00,66.88,67.0,66.81,66.92,45550.0
2025-03-06 12:15:00,66.885,67.04,66.81,66.86,28018.0
2025-03-06 12:00:00,66.81,66.95,66.75,66.9,31646.0
2025-03-06 11:45:00,66.98,66.995,66.77,66.82,22280.0
2025-03-06 11:30:00,67.13,67.18,66.91,67.02,24085.0
2025-03-06 11:15:00,66.93,67.13,66.895,67.09,30968.0
2025-03-06 11:00:00,66.98,67.0295,66.875,66.915,24968.0
2025-03-06 10:45:00,67.035,67.06,66.77,66.99,23025.0
2025-03-06 10:30:00,66.755,67.06,66.68,67.02,25712.0
2025-03-06 10:15:00,66.64,66.755,66.4,66.755,28851.0
2025-03-06 10:00:00,66.315,66.64,66.12,66.64,52635.0
2025-03-06 09:45:00,66.49,66.73,66.3,66.3,20321.0
2025-03-06 09:30:00,66.5,66.7999,66.15,66.67,50696.0
2025-03-06 09:15:00,66.38,66.51,66.38,66.51,205.0
2025-03-06 08:15:00,66.0,66.0,66.0,66.0,1.0
2025-03-06 08:00:00,66.5,66.5,66.5,66.5,1.0
2025-03-06 04:00:00,66.51,66.51,66.5,66.5,9.0
2025-03-05 19:15:00,66.75,66.75,66.75,66.75,50.0
