date,1. open,2. high,3. low,4. close,5. volume
2025-03-07 05:45:00,341.7,341.86,341.5,341.7,74.0
2025-03-07 05:30:00,341.63,343.63,341.52,341.98,434.0
2025-03-07 05:00:00,341.52,341.52,341.52,341.52,5.0
2025-03-07 04:45:00,341.51,346.28,341.51,343.3,78.0
2025-03-07 04:15:00,341.5,342.48,341.5,342.48,6.0
2025-03-07 04:00:00,340.05,342.48,340.05,341.84,115.0
2025-03-06 19:45:00,342.0,344.99,342.0,342.27,19.0
2025-03-06 19:30:00,342.0065,342.1,342.0,342.0,62.0
2025-03-06 19:15:00,342.1,342.1,342.1,342.1,8.0
2025-03-06 19:00:00,341.84,341.84,341.84,341.84,431064.0
2025-03-06 18:45:00,343.0,343.0,343.0,343.0,1.0
2025-03-06 18:30:00,341.84,341.84,341.84,341.84,429736.0
2025-03-06 18:15:00,349.5,349.5,349.5,349.5,1.0
2025-03-06 18:00:00,342.0,343.0,341.84,343.0,57.0
2025-03-06 17:45:00,342.31,342.31,342.0,342.0,80.0
2025-03-06 17:30:00,342.8,342.8,342.8,342.8,20.0
2025-03-06 17:15:00,342.31,342.31,342.31,342.31,6.0
2025-03-06 17:00:00,343.16,343.16,342.1875,342.32,129.0
2025-03-06 16:45:00,349.5939,349.5939,341.84,341.84,3077.0
2025-03-06 16:30:00,343.8,346.9066,341.84,346.9066,8744.0
2025-03-06 16:15:00,341.84,344.1375,341.8321,343.8,19193.0
2025-03-06 16:00:00,342.09,349.5,341.84,344.02,1352309.0
2025-03-06 15:45:00,341.05,342.69,340.835,342.09,574277.0
2025-03-06 15:30:00,342.37,342.645,340.905,341.15,141357.0
2025-03-06 15:15:00,342.495,343.28,341.8,342.365,106120.0
2025-03-06 15:00:00,341.68,342.97,341.47,342.495,130691.0
2025-03-06 14:45:00,341.15,343.09,339.8221,341.56,88907.0
2025-03-06 14:30:00,340.8399,341.545,340.54,341.305,93671.0
2025-03-06 14:15:00,341.055,341.14,340.56,340.735,82144.0
2025-03-06 14:00:00,341.755,341.755,340.5,341.0,138771.0
2025-03-06 13:45:00,341.675,342.45,341.48,341.75,139835.0
2025-03-06 13:30:00,342.51,342.83,341.15,341.68,73797.0
2025-03-06 13:15:00,342.88,343.405,342.56,342.68,71454.0
2025-03-06 13:00:00,343.93,343.95,342.51,342.745,126076.0
2025-03-06 12:45:00,343.82,344.15,343.14,343.96,115420.0
2025-03-06 12:30:00,344.28,344.81,343.71,343.91,135704.0
2025-03-06 12:15:00,344.225,345.2,343.99,344.14,55400.0
2025-03-06 12:00:00,344.15,344.515,343.69,344.27,83004.0
2025-03-06 11:45:00,345.42,345.67,344.16,344.16,39101.0
2025-03-06 11:30:00,346.6,346.995,345.3628,345.435,50708.0
2025-03-06 11:15:00,346.41,346.93,345.86,346.51,50364.0
2025-03-06 11:00:00,346.838,347.06,346.23,346.615,53468.0
2025-03-06 10:45:00,347.058,347.08,345.73,346.41,49159.0
2025-03-06 10:30:00,345.42,347.1,345.42,347.02,52783.0
2025-03-06 10:15:00,345.17,345.64,344.37,345.435,68494.0
2025-03-06 10:00:00,343.51,345.4,343.39,345.155,83074.0
2025-03-06 09:45:00,344.47,345.32,343.19,343.63,156423.0
2025-03-06 09:30:00,344.52,345.745,342.71,344.675,195762.0
2025-03-06 09:15:00,345.29,345.54,345.25,345.54,75.0
2025-03-06 09:00:00,343.75,345.3,343.72,345.29,82.0
2025-03-06 08:45:00,343.9933,345.68,343.9933,345.54,18.0
2025-03-06 08:30:00,344.85,345.69,344.85,345.68,211.0
2025-03-06 08:15:00,346.66,346.66,345.39,345.68,2262.0
2025-03-06 08:00:00,345.99,348.26,343.6,348.26,4845.0
2025-03-06 07:45:00,344.05,344.05,344.05,344.05,2.0
2025-03-06 07:15:00,344.07,346.04,344.02,345.99,87.0
2025-03-06 07:00:00,346.0,346.0,343.3,343.3,624.0
2025-03-06 06:00:00,345.51,346.76,345.34,345.53,192.0
2025-03-06 05:45:00,345.56,345.56,345.51,345.51,600.0
2025-03-06 05:30:00,346.76,346.76,346.76,346.76,2.0
2025-03-06 05:00:00,346.76,346.76,345.45,345.45,24.0
2025-03-06 04:30:00,347.88,347.88,347.44,347.44,2.0
2025-03-06 04:00:00,347.91,347.91,347.9,347.9,2.0
2025-03-05 19:30:00,348.26,348.26,348.26,348.26,2.0
2025-03-05 19:15:00,348.25,348.25,348.25,348.25,10.0
2025-03-05 19:00:00,348.26,348.26,348.26,348.26,420170.0
2025-03-05 18:30:00,348.26,348.26,348.26,348.26,420170.0
2025-03-05 18:15:00,342.475,342.475,342.475,342.475,10.0
2025-03-05 18:00:00,349.95,349.95,347.54,348.5733,20.0
2025-03-05 17:45:00,348.44,349.95,348.44,349.95,8.0
2025-03-05 17:30:00,348.26,348.4,348.26,348.4,106.0
2025-03-05 17:15:00,349.95,349.95,349.95,349.95,1.0
2025-03-05 17:00:00,347.0282,347.0282,347.0282,347.0282,1.0
2025-03-05 16:45:00,348.26,348.26,348.26,348.26,7715.0
2025-03-05 16:30:00,348.26,348.26,340.0,340.0,123767.0
2025-03-05 16:15:00,348.26,349.95,346.0,348.26,1958.0
2025-03-05 16:00:00,348.17,348.26,346.02,348.26,1528758.0
2025-03-05 15:45:00,348.16,348.41,346.45,348.17,282675.0
2025-03-05 15:30:00,348.47,348.5199,347.88,348.41,73897.0
2025-03-05 15:15:00,348.48,348.6,347.57,348.55,71688.0
2025-03-05 15:00:00,347.595,348.8,347.595,348.48,63998.0
2025-03-05 14:45:00,347.68,348.25,347.5,347.58,42929.0
2025-03-05 14:30:00,347.5,348.0601,347.44,347.78,43983.0
2025-03-05 14:15:00,348.0,348.3799,347.43,347.43,45846.0
2025-03-05 14:00:00,347.0,348.0,346.78,347.97,50407.0
2025-03-05 13:45:00,345.74,347.075,345.74,346.915,39568.0
2025-03-05 13:30:00,346.265,346.4,345.61,345.85,25356.0
2025-03-05 13:15:00,346.66,346.94,346.19,346.29,27319.0
2025-03-05 13:00:00,346.75,347.32,345.64,346.66,132144.0
2025-03-05 12:45:00,345.585,346.77,345.22,346.7,40605.0
2025-03-05 12:30:00,345.34,345.84,345.08,345.5,58696.0
2025-03-05 12:15:00,344.84,345.3651,344.72,345.335,61865.0
2025-03-05 12:00:00,344.725,345.18,344.4,344.87,42750.0
2025-03-05 11:45:00,344.345,344.97,343.46,344.73,47339.0
2025-03-05 11:30:00,345.16,345.16,344.17,344.2326,59807.0
2025-03-05 11:15:00,344.09,345.24,343.715,345.24,64852.0
2025-03-05 11:00:00,344.97,344.98,343.79,344.03,49594.0
2025-03-05 10:45:00,345.28,345.4836,344.47,345.14,45529.0
2025-03-05 10:30:00,344.52,345.895,344.25,345.1775,43881.0
2025-03-05 10:15:00,345.61,345.61,344.61,344.67,57290.0
2025-03-05 10:00:00,344.87,346.895,344.84,345.45,83694.0
2025-03-05 09:45:00,346.71,347.1675,344.27,344.57,78594.0
2025-03-05 09:30:00,345.22,348.32,344.715,346.24,119222.0
2025-03-05 09:15:00,345.59,345.6,345.59,345.6,11.0
2025-03-05 09:00:00,345.49,345.78,345.44,345.78,11.0
2025-03-05 08:45:00,350.98,350.98,346.28,346.28,8.0
2025-03-05 08:30:00,346.0,346.0,346.0,346.0,1.0
2025-03-05 08:15:00,344.11,344.5,343.04,343.42,228.0
2025-03-05 08:00:00,345.0,346.8,342.0,344.07,430.0
2025-03-05 07:45:00,345.7,346.37,344.9,345.02,95.0
2025-03-05 07:15:00,345.48,346.0,343.14,344.9,516.0
2025-03-05 07:00:00,346.3,346.3,343.04,345.6,44.0
2025-03-05 06:45:00,346.26,346.51,342.88,346.5,92.0
2025-03-05 06:30:00,346.0,347.01,346.0,347.0,72.0
2025-03-05 06:15:00,346.16,346.86,345.9,346.85,151.0
2025-03-05 06:00:00,346.9,347.55,345.78,345.78,17.0
2025-03-05 05:15:00,347.56,347.56,346.8,346.8,14.0
2025-03-05 04:45:00,347.4,347.4,346.56,346.6,138.0
2025-03-05 04:30:00,347.3,347.3,347.3,347.3,8.0
2025-03-05 04:15:00,347.3,347.3,347.3,347.3,1.0
2025-03-05 04:00:00,346.29,347.28,346.29,347.28,84.0
2025-03-04 19:45:00,346.09,346.09,346.09,346.09,1.0
2025-03-04 19:30:00,348.99,348.99,348.99,348.99,2.0
2025-03-04 19:15:00,345.78,349.0,345.78,348.99,9.0
2025-03-04 19:00:00,345.78,346.06,345.78,346.06,363671.0
2025-03-04 18:45:00,345.8922,345.8922,345.8922,345.8922,1.0
2025-03-04 18:30:00,345.78,349.0,345.78,348.99,363672.0
2025-03-04 18:15:00,346.28,346.28,346.28,346.28,5.0
2025-03-04 18:00:00,349.0,349.0,349.0,349.0,5.0
2025-03-04 17:30:00,346.33,350.27,346.33,350.27,22.0
2025-03-04 17:15:00,348.0,348.99,348.0,348.99,4.0
2025-03-04 17:00:00,345.78,345.78,345.78,345.78,13805.0
2025-03-04 16:45:00,345.78,345.78,345.78,345.78,7667.0
2025-03-04 16:30:00,348.0,348.0,348.0,348.0,1.0
2025-03-04 16:15:00,345.78,350.0,344.169,344.169,985.0
2025-03-04 16:00:00,345.77,350.0,344.0,345.78,1190758.0
2025-03-04 15:45:00,346.655,346.6975,344.405,345.68,317589.0
2025-03-04 15:30:00,348.05,348.11,346.15,346.54,130521.0
2025-03-04 15:15:00,348.05,349.24,347.92,348.165,102833.0
2025-03-04 15:00:00,348.25,348.45,347.64,348.26,55119.0
2025-03-04 14:45:00,347.94,348.41,347.8,348.37,51976.0
2025-03-04 14:30:00,347.18,348.0,346.93,348.0,51501.0
2025-03-04 14:15:00,347.095,347.82,346.8201,347.01,78036.0
2025-03-04 14:00:00,346.445,347.705,346.05,347.17,52441.0
2025-03-04 13:45:00,346.19,346.76,345.66,346.24,64955.0
2025-03-04 13:30:00,345.744,346.205,345.39,346.09,73141.0
2025-03-04 13:15:00,346.58,346.67,345.3501,345.75,49760.0
2025-03-04 13:00:00,345.25,346.69,345.15,346.65,57393.0
2025-03-04 12:45:00,345.72,346.29,345.09,345.32,47932.0
2025-03-04 12:30:00,345.595,346.07,345.12,345.67,84350.0
2025-03-04 12:15:00,344.605,345.96,344.605,345.455,148690.0
2025-03-04 12:00:00,344.99,345.1,344.1,344.6,75040.0
2025-03-04 11:45:00,344.73,345.917,344.48,344.99,93201.0
2025-03-04 11:30:00,344.335,344.99,343.64,344.68,143731.0
2025-03-04 11:15:00,346.185,346.52,344.1,344.43,97879.0
2025-03-04 11:00:00,346.11,346.6515,344.95,346.34,116210.0
2025-03-04 10:45:00,348.16,348.16,346.15,346.15,85002.0
2025-03-04 10:30:00,347.33,348.47,347.13,348.18,136081.0
2025-03-04 10:15:00,344.48,347.6825,344.1,347.43,120292.0
2025-03-04 10:00:00,346.47,346.97,344.39,344.64,115987.0
2025-03-04 09:45:00,345.915,348.13,345.665,346.56,133884.0
2025-03-04 09:30:00,342.18,347.54,342.0,345.92,186920.0
2025-03-04 09:15:00,339.947,343.67,339.947,343.67,1204.0
2025-03-04 09:00:00,341.0,341.0,340.82,341.0,201.0
2025-03-04 08:45:00,339.92,341.0,339.92,340.82,113.0
2025-03-04 08:30:00,343.2,343.26,339.92,341.0,1257.0
2025-03-04 08:15:00,342.67,343.26,340.0037,343.26,239.0
2025-03-04 08:00:00,342.1367,350.08,340.0,342.67,206.0
2025-03-04 07:45:00,342.5,343.0,342.0,343.0,221.0
2025-03-04 07:30:00,342.51,342.51,342.38,342.5,92.0
2025-03-04 07:15:00,342.99,342.99,342.5,342.72,14.0
2025-03-04 07:00:00,343.16,343.26,342.97,343.0,186.0
2025-03-04 06:45:00,343.27,344.0,343.19,343.19,148.0
2025-03-04 06:30:00,344.99,344.99,342.99,343.27,294.0
2025-03-04 06:00:00,344.49,344.99,344.49,344.99,5.0
2025-03-04 05:45:00,342.81,342.81,342.81,342.81,1.0
2025-03-04 05:30:00,342.99,343.5,342.55,343.5,105.0
2025-03-04 05:15:00,343.5,343.5,343.5,343.5,9.0
2025-03-04 05:00:00,345.01,345.01,342.49,342.49,326.0
2025-03-04 04:45:00,345.93,345.93,345.93,345.93,4.0
2025-03-04 04:30:00,345.95,345.95,345.95,345.95,1.0
2025-03-04 04:15:00,346.0,346.0,345.01,345.01,6.0
2025-03-04 04:00:00,345.2,347.49,345.2,346.49,10.0
2025-03-03 19:45:00,345.0,345.0,345.0,345.0,12.0
2025-03-03 19:15:00,352.0,352.0,342.68,342.68,19.0
2025-03-03 19:00:00,344.99,344.99,344.99,344.99,382763.0
2025-03-03 18:45:00,345.01,345.01,345.0,345.0,2503.0
2025-03-03 18:30:00,344.99,352.0,344.99,345.01,382808.0
2025-03-03 16:45:00,347.99,347.99,344.99,344.99,37319.0
2025-03-03 16:30:00,345.11,352.0,345.11,352.0,7.0
2025-03-03 16:15:00,344.99,345.0,344.99,345.0,4902.0
2025-03-03 16:00:00,345.36,345.36,342.68,344.99,1302775.0
2025-03-03 15:45:00,343.53,345.24,343.24,345.06,383717.0
2025-03-03 15:30:00,343.55,344.415,343.01,343.49,125639.0
2025-03-03 15:15:00,344.28,344.76,343.5,343.67,88995.0
2025-03-03 15:00:00,345.98,345.98,343.9,344.39,67328.0
2025-03-03 14:45:00,347.67,347.777,346.025,346.14,78214.0
2025-03-03 14:30:00,347.23,347.97,347.22,347.815,60678.0
2025-03-03 14:15:00,347.21,347.76,347.0,347.2817,61062.0
2025-03-03 14:00:00,346.47,347.275,346.45,347.05,51543.0
2025-03-03 13:45:00,346.51,346.95,345.97,346.51,160320.0
2025-03-03 13:30:00,347.42,347.52,346.41,346.53,75972.0
2025-03-03 13:15:00,347.65,348.45,347.16,347.32,52169.0
2025-03-03 13:00:00,348.35,348.7169,347.4749,347.65,61459.0
2025-03-03 12:45:00,348.95,349.03,348.17,348.34,31626.0
2025-03-03 12:30:00,349.4,349.47,349.0,349.165,30772.0
2025-03-03 12:15:00,349.4,349.69,349.21,349.24,100665.0
2025-03-03 12:00:00,349.505,349.93,349.35,349.575,121323.0
2025-03-03 11:45:00,348.54,349.9,348.54,349.46,60458.0
2025-03-03 11:30:00,348.4875,348.77,348.14,348.54,53544.0
2025-03-03 11:15:00,347.9388,349.7599,347.85,348.485,67131.0
2025-03-03 11:00:00,347.04,348.2433,347.04,348.2433,73338.0
2025-03-03 10:45:00,348.08,348.08,346.84,347.015,65204.0
2025-03-03 10:30:00,347.87,348.15,347.029,347.965,73552.0
2025-03-03 10:15:00,347.13,347.85,346.89,347.85,84897.0
2025-03-03 10:00:00,346.75,348.25,345.92,347.13,94416.0
2025-03-03 09:45:00,348.23,348.99,346.85,346.985,92893.0
2025-03-03 09:30:00,349.42,351.99,348.34,348.54,211436.0
2025-03-03 09:15:00,348.54,348.54,348.43,348.43,89.0
2025-03-03 09:00:00,350.95,350.95,348.0,349.0,32.0
2025-03-03 08:45:00,349.02,349.5,348.0,349.5,19.0
2025-03-03 08:30:00,349.7,349.7,349.5,349.5,2.0
2025-03-03 08:15:00,349.69,349.69,349.69,349.69,1.0
2025-03-03 08:00:00,349.01,359.9988,335.625,349.03,157.0
2025-03-03 07:45:00,349.1,349.99,349.02,349.99,126.0
2025-03-03 07:30:00,349.06,349.06,349.05,349.05,25.0
2025-03-03 07:00:00,349.46,350.0,349.02,349.99,40.0
2025-03-03 06:45:00,348.66,349.11,348.66,349.11,47.0
2025-03-03 06:15:00,348.99,349.0,348.55,348.55,264.0
2025-03-03 06:00:00,348.51,348.51,348.51,348.51,2.0
2025-03-03 05:30:00,348.98,348.98,348.51,348.51,50.0
2025-03-03 05:15:00,348.57,348.57,348.56,348.56,6.0
2025-03-03 04:45:00,348.57,348.57,348.57,348.57,60.0
2025-03-03 04:30:00,347.63,348.57,347.5,348.57,246.0
2025-03-03 04:15:00,346.62,348.0,346.62,347.63,15.0
2025-03-03 04:00:00,347.0,347.28,346.0,346.5,305.0
2025-02-28 19:45:00,350.0,350.0,350.0,350.0,1.0
2025-02-28 19:30:00,348.26,351.0,348.26,348.5,29.0
2025-02-28 19:15:00,348.3,348.3047,348.27,348.27,40.0
2025-02-28 19:00:00,348.5,348.5,348.3,348.3,1022909.0
2025-02-28 18:45:00,348.25,348.25,348.25,348.25,18.0
2025-02-28 18:30:00,348.5,348.5,347.95,347.95,1023166.0
2025-02-28 18:00:00,348.0,348.68,348.0,348.68,71.0
2025-02-28 17:15:00,347.33,348.49,347.33,347.66,63.0
2025-02-28 17:00:00,347.21,348.49,347.21,347.33,21.0
2025-02-28 16:45:00,348.0,349.2,348.0,348.0,30.0
2025-02-28 16:30:00,348.54,348.54,348.43,348.5,254814.0
2025-02-28 16:15:00,348.5,348.5418,340.0,348.5383,7511.0
2025-02-28 16:00:00,348.45,348.79,346.0,348.5,3466597.0
2025-02-28 15:45:00,345.21,348.72,344.95,348.54,720855.0
2025-02-28 15:30:00,344.79,345.305,343.71,345.21,243492.0
2025-02-28 15:15:00,344.695,344.92,343.9548,344.8,151931.0
2025-02-28 15:00:00,344.925,345.35,344.53,344.69,130921.0
2025-02-28 14:45:00,344.42,345.52,344.34,345.03,118070.0
2025-02-28 14:30:00,343.64,344.4675,343.5,344.355,92009.0
2025-02-28 14:15:00,343.015,343.83,343.015,343.62,94225.0
2025-02-28 14:00:00,342.69,343.66,342.69,343.02,95647.0
2025-02-28 13:45:00,343.58,343.92,342.63,342.73,76348.0
2025-02-28 13:30:00,343.0,344.0049,342.52,343.695,175569.0
2025-02-28 13:15:00,344.4724,344.72,342.41,343.085,186627.0
2025-02-28 13:00:00,344.915,345.05,344.4101,344.58,74014.0
2025-02-28 12:45:00,344.78,345.425,344.63,344.76,95367.0
2025-02-28 12:30:00,345.545,346.02,344.58,344.78,78764.0
2025-02-28 12:15:00,346.845,346.93,345.36,345.545,60365.0
2025-02-28 12:00:00,346.865,347.42,346.3995,346.865,70995.0
2025-02-28 11:45:00,347.305,347.85,346.55,346.865,69715.0
2025-02-28 11:30:00,347.14,348.1717,347.0992,347.0992,96473.0
2025-02-28 11:15:00,347.735,347.82,346.53,347.36,137994.0
2025-02-28 11:00:00,348.65,349.387,347.51,347.735,66512.0
2025-02-28 10:45:00,348.405,348.8,347.33,348.65,82694.0
2025-02-28 10:30:00,349.18,349.465,348.1349,348.46,77076.0
2025-02-28 10:15:00,349.33,350.23,348.3238,349.5776,125978.0
2025-02-28 10:00:00,346.315,349.31,346.3,349.21,209309.0
2025-02-28 09:45:00,347.0,348.86,344.74,346.57,319935.0
2025-02-28 09:30:00,357.15,359.135,344.51,346.955,402081.0
2025-02-28 09:15:00,356.06,359.99,356.0,357.0,2360.0
2025-02-28 09:00:00,357.87,359.76,356.03,357.74,28819.0
2025-02-28 08:45:00,357.0,359.76,357.0,357.88,157.0
2025-02-28 08:30:00,359.46,360.0,356.0,360.0,155.0
2025-02-28 08:15:00,358.83,359.99,357.0,357.0,107.0
2025-02-28 08:00:00,356.87,359.99,350.57,358.9,245.0
2025-02-28 07:45:00,359.99,359.99,359.99,359.99,35.0
2025-02-28 07:30:00,357.5,359.99,357.01,359.99,217.0
2025-02-28 07:15:00,358.0,358.06,358.0,358.06,52.0
2025-02-28 07:00:00,358.19,358.5,358.17,358.5,53.0
2025-02-28 06:45:00,357.2,357.5,357.2,357.2,4.0
2025-02-28 06:15:00,357.93,357.93,357.03,357.52,46.0
2025-02-28 06:00:00,357.07,359.01,357.07,359.0,160.0
2025-02-28 05:00:00,357.01,357.01,357.0,357.0,4.0
2025-02-28 04:30:00,357.37,360.43,357.37,360.43,11.0
2025-02-28 04:15:00,358.37,359.87,358.37,359.19,4.0
2025-02-28 04:00:00,356.87,356.87,356.87,356.87,1.0
2025-02-27 19:30:00,357.0,357.0,357.0,357.0,1.0
2025-02-27 19:15:00,357.01,357.01,357.01,357.01,7.0
2025-02-27 19:00:00,356.87,359.7152,356.87,359.7152,246773.0
2025-02-27 18:45:00,357.88,358.0,357.88,357.99,25.0
2025-02-27 18:30:00,356.87,356.87,356.87,356.87,245675.0
2025-02-27 18:15:00,357.88,357.88,357.12,357.12,6.0
2025-02-27 18:00:00,357.01,357.9652,357.01,357.9652,64.0
2025-02-27 17:30:00,358.4528,358.4528,358.4528,358.4528,25.0
2025-02-27 17:00:00,357.0372,357.0372,357.0,357.0,18.0
2025-02-27 16:45:00,356.87,356.87,356.87,356.87,4.0
2025-02-27 16:30:00,355.0,356.87,355.0,355.97,111.0
2025-02-27 16:15:00,356.86,366.0,355.22,356.71,563.0
2025-02-27 16:00:00,356.87,359.8,356.86,356.87,778433.0
2025-02-27 15:45:00,358.78,359.01,356.62,356.87,440412.0
2025-02-27 15:30:00,358.3,359.14,358.24,358.7831,135526.0
2025-02-27 15:15:00,357.85,358.835,357.47,358.24,91922.0
2025-02-27 15:00:00,359.825,359.825,357.67,357.815,154780.0
2025-02-27 14:45:00,359.94,360.42,359.7301,359.74,75439.0
2025-02-27 14:30:00,359.94,360.025,359.14,359.94,69614.0
