date,MMM,AXP,AMGN,AAPL,BA,CAT,CVX,CSCO,KO,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WBA,WMT,DIS
2001-10-31,31.3127241092,19.3989144223,44.3379084778,0.2688124695,21.4554689578,13.3008516985,21.0380574069,12.4010797727,13.562893187,,61.129838419,24.9071404588,17.8450503316,63.9928878334,15.0083170014,34.1234032203,19.7465410961,15.382704349,28.1021971631,18.4292705753,4.79926581,21.545553228,,27.451847997,13.6983792713,17.6090113297,,22.372616405,35.0078195904,14.5542752291
2001-11-01,31.8825916936,19.6032522908,45.2586886961,0.284579943508,21.8437734574,13.4436157596,21.3492923612,12.9434437817,13.7640137835,,63.1164017454,25.0178967727,18.3885544026,65.0705879894,15.942495619,34.6890821547,20.2938151423,15.4594113519,28.2739548326,19.5987290177,4.76231846382,22.1880066991,,28.7137956936,13.5879588756,18.0791977394,,21.8336837059,35.5799318172,14.7421733493
2001-11-02,32.4524592779,19.7350831737,44.9777726973,0.284273778965,22.607219592,13.5953025746,20.7767150788,12.6502740471,13.8461616328,,64.3286746413,26.2687916113,18.8112797912,64.8396522417,16.1637484495,34.7538995326,20.126282271,15.8075431343,28.6394903857,19.4592813985,4.78176443549,22.1938471852,,29.2460864281,13.6567111975,18.1534376988,,21.6264018986,36.0771245857,14.7734897026
2001-11-05,33.1422989853,20.018519572,45.6800626943,0.291927892561,23.0679198457,13.7112983743,20.6959365411,13.1193456225,13.9651343801,,66.252669044,27.0701461173,19.3125113233,65.1179594248,16.5816704626,34.4592750876,20.3049840004,15.8016425956,28.793631884,20.0519337799,4.81093339301,22.465429789,,29.4255102713,13.7733818042,18.1004091564,,21.750770983,36.710534551,15.0005332646
2001-11-06,32.812375647,20.1437589108,46.2418946919,0.299582006157,23.3772471589,14.2139468397,20.6222855214,13.5371124942,14.1209320253,,67.6526487109,27.819380005,19.3185502575,67.2733597368,17.3750812526,34.7656845104,20.9639466275,15.9314544466,28.8200561409,20.5304926547,4.85857602362,22.7778957954,,29.6886652412,13.9046362367,17.8352664441,,21.8889588545,37.4188639746,14.6795406425
2001-11-07,33.1422989853,20.8820118551,46.7725138007,0.299888170701,22.9626169306,14.3656336547,20.73632581,13.874257689,13.9934612246,,68.4347602567,27.3307492087,18.7931629888,67.498374055,17.3996831375,34.6183722879,21.550311677,15.943255524,28.5117731443,20.3625216589,4.83621315619,22.8100184689,,29.2999135811,13.7296303267,17.6231522743,,22.3173412564,36.6560476723,14.4524970806
2001-11-08,33.4122362621,21.3566030337,44.9309533641,0.286416930772,22.9691983628,14.3924019161,20.8099768297,13.9915255828,13.8999826375,,67.8090710201,27.291658745,19.1736158385,67.4746592113,17.3935326663,34.7656845104,21.6675846869,15.5184167388,28.7231671991,20.4163991481,4.84593614203,22.3982641988,,28.9709698687,13.3733682954,17.6549693998,,22.1998815655,37.1191861416,14.7500024376
2001-11-09,33.4422292929,21.5609409022,44.3925310331,0.286416930772,21.8766806183,14.3507623983,21.2613863054,14.0721472599,13.9424729044,,67.9342088674,27.4349904452,19.1615379703,67.6347344067,17.1475138167,35.0956638888,21.807195413,15.6836318219,28.4545205878,20.6667710098,4.8177394831,22.5763990249,,28.0738506531,13.2358636518,17.7398150677,,22.2689755013,37.5278377321,14.8361224094
2001-11-12,33.2922641391,21.1522651651,43.9087312574,0.287029259859,21.7582148388,14.2109725884,21.1996144824,14.11612272,13.970799749,,68.9040271842,26.7899977941,18.4308269415,68.09717386,17.4550373787,34.7774694882,21.6675846869,15.7898415182,28.3532276032,20.8505883259,4.80023810859,22.5647180527,,27.7748109146,13.4212865803,17.4994190086,,22.4417103408,37.8547590046,14.6482242892
2001-11-13,34.0120968772,21.19181443,45.2508854739,0.296520360719,22.1201936096,14.5619342388,21.4229433809,14.3506585077,14.0642783361,,71.2112562443,28.666340052,19.1434211679,69.188056673,18.4821660757,35.1486962889,21.9747282843,16.3356413465,28.4413084593,21.519303045,4.8595483222,22.7370123927,,28.2293513171,13.531706976,17.2837696026,,22.8839115297,37.4597291337,14.9535587345
2001-11-14,34.4619923386,22.0355320807,44.7358728094,0.300194335245,22.5545681345,14.3894276649,20.7458291673,14.577865052,14.1634222922,,71.5632064399,30.1192022865,18.8414744618,67.7948096021,19.2632759232,35.3961808227,22.1422611555,16.3832324356,28.5778337864,20.901296551,5.01317149845,22.8450613855,,28.259255291,13.5504576092,17.4110381045,,23.8693637888,37.6504332093,15.1257986781
2001-11-15,34.3720132463,22.6683203188,44.5095793659,0.297745018894,22.6471675344,14.2674833626,20.0704281254,14.7610961361,14.1634222922,,69.3732941117,30.2885942959,18.6421896357,68.0319580397,18.9311504763,35.3549334004,22.0864168651,16.8710410993,28.4765408018,20.9551740403,5.09873377384,22.8625828438,,28.1755241642,13.5733750498,17.9766758906,,23.6964475052,38.1408151179,15.8930493357
2001-11-16,34.4919853693,21.8377857563,44.1038118121,0.290397069842,23.1432357486,14.6035737566,19.986601755,14.6731452157,14.1435935009,,68.6302881432,29.8390539632,18.924509806,67.8837402662,18.8388934077,35.4138582894,22.0082348585,16.6628300843,28.5822378292,20.8379112696,5.14832100161,22.9939937811,,28.2712168805,13.6337937569,17.7822379017,,23.7102808079,37.5278377321,16.2531873994
2001-11-19,35.0018668922,22.54308098,45.5318014727,0.30616454385,23.21599242,14.8742306226,19.8572696406,15.1788630079,14.0132900159,,70.8202004714,30.6664687784,19.3740808254,68.1801758132,19.0603103723,35.4020379095,22.3935604625,16.5735967922,28.4457125022,21.0882831313,5.17651766055,22.9764723228,,28.7078148988,14.0421408804,17.6408284551,,23.9385303022,37.9705436219,16.8325399368
2001-11-20,35.0318599229,22.1805460519,45.1884596964,0.298969677069,23.1300072628,14.6333162694,20.7242738149,14.5045726184,13.8801538463,,70.1945112348,30.0866269,19.44090895,68.4410390945,18.4206613633,35.9221346267,22.0026504295,16.1928680791,28.2475305758,20.7269870271,5.20568661806,22.9239079479,,28.4087751603,14.7379977133,17.3933619237,,23.8970303942,37.9364893227,16.6524709049
2001-11-21,34.7906767221,22.0816728898,48.3643711273,0.301265911148,22.9514227058,14.40132467,20.6164970529,14.035501043,13.8121694193,,68.9431327615,30.2169284457,19.3497796892,67.7888808911,18.94960189,35.9635059565,21.6899224031,16.1690725345,28.8817127402,20.2991363775,5.20665891665,22.7486933649,,28.1874857537,14.7650819613,17.3191219643,,23.8901137428,37.5414594518,16.3236491945
2001-11-23,35.3634868241,22.6551372305,50.2683573414,0.303715227499,23.5665472913,14.466758198,20.7362490107,14.3579877511,13.9226441132,,70.5073558531,30.3472299914,19.8236518449,68.3876806961,19.103363671,36.0344282361,21.9970660004,16.3713346633,29.0358542385,20.5083078062,5.19207443789,22.9093067327,,28.2233705224,14.8380010905,17.3226572004,,24.215196356,38.0045979211,16.4410855196
2001-11-26,35.2730431238,23.1495030414,52.5859143315,0.327136815104,23.7385176055,14.6481875257,20.4057336072,14.6071820255,13.6846986187,,71.5162797472,29.6566317993,20.2914487165,68.9686943682,19.6015518414,35.7566493076,22.0529102909,16.2999480296,29.5291070331,20.6445861613,5.08414929508,22.8216994411,,28.1994473433,14.8859193754,17.269628658,,24.2843628694,37.9705436219,16.746419965
2001-11-27,35.0318599229,22.7935596575,51.3842181144,0.321472771042,23.4805621341,14.4846037056,20.5063252518,14.4386094281,13.594052716,,70.3900391212,28.2754354149,20.0727384908,67.705878938,19.872172576,35.4670499991,22.2260275912,16.0738903562,29.3265210639,20.2008891913,5.08123239933,22.5209144069,,28.3190632387,14.821333861,16.9691335841,,24.0422800724,37.5142160124,16.495889138
2001-11-28,34.5494935212,22.1805460519,50.3463895633,0.314277904262,22.6008678345,14.3329168907,20.2500560621,13.8376114722,13.2937881634,,67.8951032901,28.6015650045,19.9876845142,66.4904931952,19.5338966578,35.4552296192,20.9416089113,15.9192193165,28.7804197556,19.9029783685,5.03261747013,22.1938471852,,28.2293513171,14.9380044677,16.9161050416,,23.6480309458,37.4597291337,15.8225875406
2001-11-29,34.7303809219,21.9630250951,51.3373987813,0.312593999271,23.2490636342,14.3358911419,20.4656095861,14.577865052,13.3876266681,,69.8816666165,28.7452258333,20.0788137749,67.8422392896,19.8783230472,34.562790934,21.2543369377,15.937065975,29.4410261769,20.5495082391,4.99761472111,22.6143621845,,28.5523142348,14.85466832,16.7782308313,,22.9079492519,37.2213490392,15.8617329823
2001-11-30,34.5494935212,21.6927717851,51.8368050014,0.3260652392,23.21599242,14.1038995425,20.3602278633,14.9809734371,13.3535035755,,69.6079275754,30.4626257411,20.1334913313,68.5299697586,20.0874390693,34.4268565647,21.0644663502,15.9668104057,29.8373900297,20.3498446026,5.15221019595,22.6202026706,,28.1575817799,14.8859193754,16.6156099677,,22.8249494358,37.5618920313,16.0261438375
2001-12-03,34.3384582205,21.1852228859,51.0954988934,0.322238182402,23.1498499914,14.1009252913,20.7051135017,14.5558773219,13.2312291603,,67.2694140535,30.2928447616,20.0484373546,67.6643779614,19.7061098525,34.4623177046,20.4110881522,15.895423772,30.1676932404,20.5273233906,5.14248721011,22.2814544768,,27.5714638924,14.8609185311,16.7817660674,,22.8595326925,37.1736730203,15.6346894203
2001-12-04,35.0921557231,21.9827997276,52.0162791117,0.342904289112,23.4011912199,14.4132216751,20.7961249896,15.039607384,13.2369163424,,68.1766634466,31.1482796967,20.2732228644,69.1524844074,20.2104484941,33.824017188,20.7852448981,15.9846570641,29.784541516,20.9171428714,5.15026559878,22.293135449,,28.049927474,14.8525849164,16.9620631118,,22.8318660872,37.575513751,15.6581766854
2001-12-05,35.8458532258,22.81333429,52.8590271081,0.363723478094,23.7385176055,15.0348401914,20.9565926131,15.7871902072,13.3990010323,,72.2671068311,32.5848879846,20.9597299617,71.974550815,21.2867809611,33.45167522,21.7904421258,16.3475391188,29.3265210639,21.5826883264,5.32527934388,22.3982641988,,28.3310248282,14.9921729637,17.0221621265,,22.7211996656,38.529034129,17.1143871171
2001-12-06,35.8157053257,23.175869218,53.4442687723,0.348721415445,24.5454552337,15.0229431863,20.5925466614,15.9704212913,13.2027932498,,73.4402741498,32.0951351592,20.7167185998,71.2275332365,21.0100097553,32.9020275529,22.5499244757,16.4308235248,29.2866752473,21.7569978503,5.47793022155,22.1062398937,,28.1216970113,15.0400912486,17.1671068092,,22.7903661791,37.8820024439,17.8179346707
2001-12-07,35.6649658252,22.8726581873,52.1255242224,0.345047440919,24.671125848,15.2132952678,20.8919265559,15.5086789593,13.2511342977,,71.6492387099,32.2649161386,20.7592455881,71.3816797209,20.4441664013,33.4812261698,22.2092743041,16.0025037225,29.6629968491,21.4971181965,5.35153140564,22.0273933313,,27.9841387315,15.0296742301,16.9196402778,,22.8664493439,37.6912983683,17.6677391255
2001-12-10,34.8509725223,22.4112500971,50.6195023399,0.345047440919,24.4065561338,14.8742306226,20.6284722487,15.200850738,12.9753059657,,71.445889708,31.5139618063,20.5040836582,70.9429551113,20.2658027353,32.8133747034,21.6005715384,16.0738903562,29.6585695361,21.253084863,5.29124889344,22.4041046849,,27.7209837616,14.9005032013,17.0787259051,,22.105617696,36.9625363652,17.0985770597
2001-12-11,34.9112683225,22.5826302449,50.1747186751,0.333413188253,24.5189982623,15.019968935,20.3817832157,15.2301677114,12.9809931478,,71.8134821346,31.3245907138,20.6255893391,72.0338379244,20.4134140451,33.1798064815,21.5000518156,15.7645482768,26.8737896827,21.3354857288,5.34764221131,22.3982641988,,28.337005623,14.9463380825,16.9196402778,,22.1332843014,36.8331300282,17.707264269
2001-12-12,34.9715641227,22.0289405366,50.2449476748,0.328973802367,24.3404137052,15.1686814987,20.5015351735,15.0249488972,13.0748316525,,72.5252036412,31.5727321454,20.4737072379,73.0417187842,20.9608059854,33.1266147717,21.427454238,15.2529440686,25.9086354568,21.5351493653,5.29902728211,23.3473431903,,27.738926146,14.5213237294,16.7464137058,,21.4277858643,37.0034015242,17.5807838099
2001-12-13,34.6700851217,21.4884339166,46.9675943555,0.321472771042,24.4726985623,14.9337156481,20.1782048874,13.9328916359,13.1459214288,,71.172150667,31.3441808268,19.8661788332,71.2927490568,20.0320848282,33.2329981912,20.7126473205,15.2529440686,25.651851305,21.0027130013,5.34278071839,23.6247662801,,26.0762651997,14.5838258402,16.8029774844,,21.4969523777,36.3427481195,17.0748619737
2001-12-14,34.9112683225,21.2643214156,43.7214539248,0.312134752455,24.8364819194,14.8920761302,20.1183289085,14.2114028838,13.1516086109,,70.1241211956,32.5261176455,19.2525751445,71.7966894867,20.462617815,33.2743695209,20.126282271,15.9430148611,25.7182609994,21.3735168977,5.24728691748,23.332741975,,26.9135764676,14.7838325945,16.686314691,,21.66295201,36.8195083085,16.5768451661
2001-12-17,35.3634868241,21.8509688446,46.4213688022,0.315655644709,24.5123840195,14.8415138585,20.5111153301,14.11612272,13.1231727004,,69.7174231918,32.6501883613,19.1432200317,71.9389785493,20.8931508018,33.3630223705,20.4948545879,15.5027972866,25.3109482069,21.8615835647,5.09722523033,23.3035395445,,26.4650168598,14.7817491908,17.096402086,,22.326950539,38.0386522203,16.4345546496
2001-12-18,36.0267406264,22.00257436,45.5630143614,0.321625853314,24.6380546337,15.2757545446,20.6572127186,14.3799754812,13.2226983871,,71.0157283578,32.7546689641,19.6110169033,72.4488476902,20.7947432619,33.5639688294,20.768491611,15.7050594154,25.8997808309,21.9534922227,5.1430232777,23.7649379465,,26.512863218,14.7921662093,16.9868097649,,22.748866271,37.9909762014,16.5768451661
2001-12-19,36.1171843267,22.8067427458,45.5161950283,0.330963871902,24.8100249479,15.4809778825,20.9565926131,14.1820859103,13.5042139012,,73.8391510382,33.0419906216,19.9269316737,73.4507998391,20.3273074477,34.1017961165,21.2208303635,15.5682350341,26.2672478068,22.0232160323,5.32134333451,23.7882998909,,26.8298453408,14.4629884261,17.1282192114,,22.7903661791,38.3791952124,16.3634093914
2001-12-20,35.7252616254,22.1146306105,45.1026242523,0.316421056069,25.2267222478,15.0497114477,20.9326422215,13.4051861137,13.5809908596,,72.196716792,32.8526195291,19.702146164,72.7452832372,19.669207025,34.4623177046,20.3943348651,15.2588929547,26.4531949512,21.1580069408,5.24144035824,23.6510484675,,26.5846327552,14.429653967,17.0645849605,,23.170782003,38.3655565503,16.244833961
2001-12-21,35.9362969261,22.2794192141,45.2352790295,0.321472771042,25.5574343905,15.3025228061,21.2200469202,13.33189368,13.8710371468,,72.196716792,33.6296940121,19.8661788332,72.3302734714,19.9336772884,35.2897443001,19.9643338288,15.4076151083,26.4000671957,21.4052095384,5.48602141976,23.5488399608,,26.0284188416,14.4546548113,16.6686385102,,23.2814484245,39.2588889193,16.347599334
2001-12-24,35.9965927263,22.5826302449,44.4939729215,0.326983732832,25.4119210477,15.4661066261,21.2080717244,13.2732597331,13.7544499137,,72.3218546393,33.512153334,20.1091901951,72.0041943697,19.69380891,35.1419895509,20.126282271,15.3778706776,26.5771597142,21.3196394085,5.55910341025,23.4378707248,,25.9626300991,14.6379943361,16.686314691,,23.2745317732,38.9588383526,16.323884248
2001-12-26,36.3583675276,22.8726581873,45.4849821395,0.328973802367,25.5309774191,15.5999479335,21.3637492695,13.3685398969,13.7971037794,,72.5799514494,33.7080544642,19.8054259928,72.567421909,19.8598716335,35.2661035402,20.2770618552,15.5265928311,26.5417412105,21.4495792354,5.56397554295,23.507956558,,25.9327261252,14.6338275287,16.686314691,,23.2745317732,39.6544101209,16.2843591045
2001-12-27,36.2377759272,23.0704045117,45.5708175836,0.337852574138,25.5905056048,15.692149723,21.6295986158,13.551770981,13.6321754985,,72.0481155983,33.5905137861,20.0545126387,73.2195801124,20.0935895406,35.4729601891,20.2826462842,15.9013726581,26.4664768901,21.5034567246,5.52987061405,23.4057480513,,26.4470744755,14.6984130432,17.1140782668,,23.4405314054,39.8044354042,16.6005602522
2001-12-28,36.1473322268,23.762516647,46.0858302481,0.343363535928,25.8616895618,15.8200425278,21.6607341249,13.5884171978,13.4132189876,,72.947543876,33.6296940121,20.5344600784,72.863857456,19.8291192773,35.3783971496,20.4110881522,15.8240371383,26.3513667531,21.5097952527,5.50356109748,23.218852496,,26.5674526024,14.7504981355,17.0645849605,,23.4336147541,39.7907967421,16.5610351087
2001-12-31,35.634817925,23.5252210578,44.0413860346,0.335250175516,25.6500337905,15.540462908,21.4619458749,13.2732597331,13.4075318055,,72.5408458721,33.3097221662,20.5466106465,71.7136875336,19.3432320493,34.929222712,20.2993995714,15.7467016184,26.0326002198,20.9963744732,5.48017486052,23.1078832601,,26.4651311945,14.7442479244,16.7782308313,,23.2814484245,39.2452502572,16.3792194488
2002-01-02,35.3031910239,23.7031927497,44.0101731458,0.356681693585,25.2002652764,15.3620078315,21.4308103659,14.0941349899,13.4985267191,,71.2268984752,32.9048598305,20.2914487165,72.0338379244,20.2965550915,34.6928151133,20.4892701588,15.7585993907,26.4576222642,21.2467463348,5.54643586523,23.3619444055,,26.2544694725,14.6713287952,17.1423601561,,22.8802826466,39.5862168103,16.9562865433
2002-01-03,35.2127473236,24.0797484874,42.4027093749,0.360967997199,25.6301910619,15.5642569182,21.4356004442,15.2155092247,13.3222240739,,72.3062124084,32.6828385497,20.6924174636,73.3144394875,21.8464738439,34.6809947334,21.0360264739,15.937065975,26.1344284179,21.9408151665,5.50550995055,23.1370856906,,26.0919590012,14.5067399036,17.7115331784,,23.8001972753,39.5384814928,17.4859234656
2002-01-04,35.3031910239,24.9187410959,43.4015218151,0.36265190219,26.6950841615,16.0193173632,21.3876996611,15.2668139283,13.2027932498,,75.6692920553,33.2705419402,21.0144075181,74.4646094099,22.0125365674,34.3618444751,21.982985865,16.0560436978,26.0724460364,21.8362294521,5.55423127755,22.9093067327,,26.17622369,14.5838258402,17.8918302227,,23.9039470455,39.2793469125,17.9444151297
2002-01-07,34.8811204224,24.8394662037,43.4561443704,0.350558402708,27.1183957042,15.8081455227,21.4882913056,15.0469366273,12.8587187326,,74.8871805095,33.035460584,21.0751603586,73.5456592141,21.6927120629,34.2022693459,21.9266192346,16.1809703068,25.7226883124,21.7284744737,5.57274538181,22.6464848581,,25.791013684,14.490072674,17.7822379017,,24.1252798885,39.1361409602,18.3791917077
2002-01-08,34.7002330218,24.4761229481,44.1194182565,0.346119016822,26.675241433,15.2727802933,21.5673275978,15.3547648486,12.6966340427,,72.3453179857,33.3684925052,20.6559657593,73.9310254252,21.8833766714,33.9776821272,21.7575193433,16.2761524851,26.001609029,21.9883541275,5.58833620645,22.7078099622,,25.5322007112,14.4504880039,17.7415826858,,24.0491967237,39.443010858,18.0155603879
2002-01-09,34.5796414213,24.5421853582,43.5185701479,0.331423118717,26.3908289902,15.3352395701,21.3421939171,15.281472415,12.6710417232,,73.3229574179,32.8199693408,20.9293535414,73.8065224955,21.7480663041,33.634891109,21.8195226368,15.9906059502,26.0414548457,21.7760134347,5.50940765671,22.5442763513,,25.3516335209,14.4921560777,17.4138265398,,24.3120294748,38.4610271852,17.2329625475
2002-01-10,34.1274229198,24.9517723009,44.0804021455,0.324993663297,26.3511435331,15.2103210166,21.3038732906,15.3914110655,12.7336007264,,72.7363737586,32.8460894915,20.5405353624,72.4132754245,21.3113828461,34.4445871346,22.0618991476,15.9489637472,26.1078645401,21.9566614868,5.55715455717,22.465429789,,24.9784613276,14.7088300616,17.5883923132,,24.2013630533,38.8701870488,17.6203089534
2002-01-11,34.3083103204,24.7205538655,44.5563986991,0.322238182402,25.5905056048,15.1151449758,20.9350372607,14.8124008397,12.881467461,,71.2894673989,32.9505700942,20.2003194558,71.3283213225,21.2498781337,34.4150361848,21.6109661042,15.6693660986,26.1122918531,21.744320794,5.40124631078,22.5471965944,,24.5872324152,14.9484214862,17.7059570177,,23.793280624,38.0518673215,17.2882977483
2002-01-14,33.7053523183,23.9476236671,43.3078831488,0.323769005121,25.2994789192,15.0169946837,20.9302471823,14.3873047245,12.6539801769,,70.3665757748,32.3432765907,19.2586504285,69.98843265,21.4282417996,34.8228392926,21.0303898109,15.479001742,26.0547367846,21.699951097,5.33011317337,22.9823128089,,24.3825895995,15.104676763,17.9232735928,,24.5333623178,38.0245899972,16.8930463137
2002-01-15,33.0119506158,24.9385598189,43.9009280352,0.332188530077,26.0270456332,14.7969000894,21.3637492695,14.4239509414,12.6113263112,,70.3118279666,32.4542872311,18.6814984441,70.4627295252,21.3298342598,34.9705940418,21.3460429412,15.5860816926,25.9661905253,22.0422316167,5.58346407375,23.2597358987,,24.7798374182,15.1359278184,17.8448971231,,24.3051128235,38.781535745,16.9800016294
2002-01-16,31.2633724097,24.2052670666,43.4561443704,0.31810496106,25.1473513335,14.282354619,20.9470124564,13.8815869324,12.5544544902,,69.3185463035,32.0559549331,17.7398294168,69.6030664388,20.7332385495,35.2129118305,20.5794567675,15.5027972866,25.7802433809,21.5097952527,5.47627715436,23.3239812459,,24.4367597566,15.2088469476,17.4565773414,,24.5056957124,38.1814346117,16.9800016294
2002-01-17,31.5045556106,24.5487915992,43.5419798145,0.344128947287,25.352392862,14.770131828,20.9326422215,14.2773660741,12.8103776847,,70.3743968903,31.3441808268,17.6851518604,71.0852441739,21.2375771912,35.3606665797,20.7711033109,15.7526505045,25.9440539605,22.140478803,5.59125948607,23.3826653099,,24.3946274122,15.071342304,17.7487078194,,24.5817788772,38.7065231034,16.7902809408
2002-01-18,32.197957313,24.456304225,42.3949061527,0.339383396858,25.8947607761,14.6712848699,20.7889398722,13.8156237421,12.9212777357,,69.8653454995,31.6706827105,17.8309586775,67.7355224927,20.591777711,35.2838341101,20.241256985,15.7229060738,25.6784151828,20.9488355121,5.60782473725,23.4178757483,,24.3464761615,15.1213439925,17.4209516734,,24.4918624098,38.4269305299,16.758660826
2002-01-22,32.0773657126,24.5950352863,43.7448635914,0.33402551734,26.3114580759,14.4316558806,20.7721745981,13.2366135163,13.0520829241,,68.118907651,31.6706827105,17.9220879382,65.51225589,19.4969938303,34.941043092,20.1567070393,15.9430148611,26.2495385549,20.4290762044,5.65167393154,23.3034418234,,23.7746800588,15.1150937815,17.2071976651,,25.0728611227,39.558939486,16.6875155678
2002-01-23,32.4089926137,24.0797484874,45.6176369168,0.352395389971,26.0138171475,14.6053868978,21.016468592,13.874257689,12.7336007264,,68.3303597672,31.6837427858,17.9220879382,63.9707910456,19.9582791733,34.7400966331,20.1510703763,16.2999480296,25.7890980068,20.2008891913,5.66726475618,23.062837161,,24.5571378835,15.0838427261,17.5100158435,,24.7339452068,40.8205157323,16.9246664285
2002-01-24,33.0119506158,24.2779357177,44.6422341431,0.355303953138,26.4569714187,14.7072292183,21.1002949624,13.9622086094,12.5743596275,,66.9598367919,31.3376507892,19.1978975881,64.4569453427,20.4195645163,34.3027425754,20.2356203219,15.7467016184,25.5101772902,20.4734459014,5.7237814955,22.8222324985,,25.5683141493,15.4859396386,17.135946329,,25.2941939657,40.6909484422,16.758660826
2002-01-25,33.5244649176,24.436485502,44.5251858103,0.355916282225,26.7744550758,15.0067654549,21.2104667636,14.0208425563,12.8388135953,,68.3695175665,30.6911770596,19.8661788332,64.7889531553,20.7147871358,34.0722451666,19.7226839851,15.2410462963,25.2179746347,20.2199047757,5.71111395048,23.2212841338,,26.4229988501,15.4588553906,17.0397570253,,25.3080272684,39.8248933974,17.2171524901
2002-01-28,33.3134296169,23.9740486312,43.9321409239,0.356222446769,27.0522532757,15.2254269076,21.2847129774,14.4386094281,12.8558751416,,68.8002533587,31.2135800734,19.4712853702,64.1190088191,20.8623984456,34.1668082061,19.3393908982,15.6931616431,25.2356838865,20.2262433038,5.67408574196,23.2271525402,,26.2183560344,15.4171873167,17.1573217299,,25.3564438278,39.9817380118,17.501733523
2002-01-29,32.770767415,22.751894044,42.5275609299,0.353160801331,26.6090990044,14.8869509603,20.3985484898,13.9328916359,12.5118006244,,66.1610176863,30.6911770596,18.7726277048,61.0657226848,20.0997400118,33.7944662381,18.0655050506,15.6217750094,25.4659041606,19.7508536931,5.63218540074,22.7459432152,,26.0317699378,15.1984299291,16.6799377781,,24.8653615823,39.4907461754,17.193437404
2002-01-30,33.1325422163,23.320030771,42.9489349281,0.368775193067,26.4569714187,15.0367190786,19.9027753845,14.174756667,12.4691467586,,67.3514147848,32.0428948578,20.0241362185,62.5775439746,20.8254956181,33.8062866181,18.6348080179,16.0560436978,26.0503094716,19.9188246889,5.94400189352,22.9718768617,,26.1521480647,15.104676763,16.4163078346,,25.100527728,40.7455030907,16.9167613998
2002-01-31,33.4641691174,23.6833740267,43.3078831488,0.378419376198,27.0853244899,15.0606819775,20.0704281254,14.5119018617,12.4407108481,,68.118907651,32.7089587003,20.4190296815,63.9648623346,21.5512512244,33.9895025071,19.1928376591,16.1690725345,26.2008381124,20.191381399,5.83778940067,23.9665717469,,26.9045113576,15.4901064459,16.5124971383,,25.0936110767,40.9023477051,16.6479904243
2002-02-01,34.1575708199,23.1879059508,45.1026242523,0.373673825769,27.4226508755,15.1325706743,20.4464492729,14.0794765032,12.7051648159,,66.8815211933,32.258386101,20.4615566698,64.030078155,21.3236837886,34.0426942168,18.1275083441,15.8418837967,26.3115209364,19.8586086715,5.84850809261,24.2277158318,,27.0369272972,15.6192774748,16.6015613084,,24.5817788772,40.4113558687,17.7467894124
2002-02-04,33.0119506158,22.0780574609,43.9867634793,0.38806355933,27.1845381328,14.6862616817,20.0991685953,13.4198446004,12.7051648159,,64.6103688343,31.9906545564,19.4834359383,63.3186328421,20.899301273,33.2802797109,17.2256422573,15.8240371383,25.8732169531,19.3705420045,5.79394020637,24.2658604734,,26.5493958834,15.3963532798,16.2453046279,,25.4947768547,40.1658599505,17.1381022032
2002-02-05,32.770767415,22.7915314901,44.2286633671,0.389594382049,27.0522532757,14.6113776226,19.725542487,13.5591002243,13.0094290583,,63.4669610949,32.0624849708,19.9026305375,63.0221972951,20.8008937332,32.8015543235,16.3575961488,16.1809703068,26.2982389975,19.3800497968,5.84558481299,24.2423868478,,26.6095849468,15.6255276859,16.0351131865,,26.1795253377,40.0976666398,17.2329625475
2002-02-06,33.0722464161,21.7345329283,44.0413860346,0.377653964839,27.217609347,14.5634518247,19.9267257761,13.6397219014,13.2226983871,,64.1404752428,31.938414255,20.0180609344,63.3008467093,20.2593320028,33.0261415423,16.5943359966,16.1750214206,25.9529085865,19.1423549914,5.85630350493,24.2071764094,,27.1091541733,15.5421915382,15.461539931,,25.5293601114,40.1522212883,16.9325714572
2002-02-07,33.0119506158,21.8336265434,43.7058474805,0.371989920778,27.2707427962,14.2070037031,19.5794450985,12.5036891799,13.046395742,,63.5217820139,31.899234029,20.6073634869,61.686120056,19.883931258,33.3866631303,16.9494457682,16.0976859008,25.8245165105,18.9521991471,5.85143137223,24.098610891,,27.7170637141,15.6463617228,15.8534222795,,25.5846933221,39.8180740663,17.8258396993
2002-02-08,33.5244649176,22.3621258244,45.1806564742,0.367856699436,27.6958103897,14.5275074763,19.60339549,12.2838118789,13.0378649688,,65.6284716159,32.4542872311,19.8722541173,62.3272615213,20.01316758,33.6171605391,17.5412953877,15.895423772,26.1875561735,19.2215865932,5.75886085093,24.0868740782,,28.4634081007,15.5067736755,16.1028019558,,25.6607764869,40.336343227,18.5135771955
2002-02-11,34.3686061206,22.144119871,44.9777726973,0.382399515268,28.5592289391,14.9109138592,19.8668497972,12.9654315118,13.1203291093,,66.4507854011,32.9766902449,19.8844046854,63.746083838,20.65934919,33.7176337686,17.9471351267,16.0619925839,26.3203755623,19.3737112686,5.88943400728,23.9753743565,,28.4393324754,15.5005234644,16.2203666603,,26.0757755676,41.0864696437,18.9325437162
